,country,year,pop,avh,rgdpe,gdp per capita,vacation days,productivity,gdp per vac days
704,Italy,1954,48.17107263,2125.364867,278830.25,5788.333843875214,24.0,2.7234541860313977,11617.927083333334
705,Italy,1955,48.50418762,2131.872981,298002.4063,6143.849034946479,24.0,2.8819020127852912,12416.766929166666
706,Italy,1956,48.79142681,2138.401024,310005.0313,6353.678331793798,24.0,2.9712286238569434,12916.876304166666
707,Italy,1957,49.05173329,2144.949056,325040.8125,6626.489844473343,24.0,3.0893460270943343,13543.3671875
708,Italy,1958,49.34495712,2151.517139,342346.5,6937.821410351244,24.0,3.224618240120486,14264.4375
709,Italy,1959,49.70001319,2158.105334,365975.5,7363.690198650428,24.0,3.412108798694266,15248.979166666666
710,Italy,1960,50.06464543,2164.713704,391328.1875,7816.457784508872,24.0,3.6108506035072767,16305.341145833334
711,Italy,1961,50.3893827,2148.0322,425801.3438,8450.219490384827,24.0,3.933935203757572,17741.722658333332
712,Italy,1962,50.70853483,2098.947968,451229.9063,8898.50017975761,24.0,4.239504892651826,18801.246095833332
713,Italy,1963,51.06269302,2084.208613,475129.4063,9304.82468117973,24.0,4.464440182783052,19797.058595833332
714,Italy,1964,51.46352977,2078.077296,488326.4063,9488.785718399431,24.0,4.566137042478632,20346.933595833332
715,Italy,1965,51.84940305,2020.486775,502069.8438,9683.232868001167,24.0,4.792524745924737,20919.576825
716,Italy,1966,52.19299208,2039.121906,530192.1875,10158.302223550161,24.0,4.981704229482276,22091.341145833332
717,Italy,1967,52.52760228,2063.561779,569270.625,10837.552073393439,24.0,5.251867030918408,23719.609375
718,Italy,1968,52.846256,2057.121867,605764.0625,11462.762139667946,24.0,5.5722328966269,25240.169270833332
719,Italy,1969,53.17578326,2056.003532,644841.4375,12126.599703234911,24.0,5.898141474221412,26868.393229166668
720,Italy,1970,53.518969,2034.742333,735681.625,13746.184553742058,24.0,6.755737240437145,30653.401041666668
721,Italy,1971,53.888874,1982.45674,753440.125,13981.367007223049,24.0,7.0525458261566145,31393.338541666668
722,Italy,1972,54.258741,1963.663172,793259.6875,14619.942757241639,24.0,7.445239573521746,33052.486979166664
723,Italy,1973,54.619237,1947.480476,846766.6875,15503.085249982529,24.0,7.9605857111465745,35281.9453125
724,Italy,1974,54.957794,1917.017535,883338.5,16073.034154172929,24.0,8.384396000933256,36805.770833333336
725,Italy,1975,55.265284,1901.552579,876477.125,15859.45211102145,24.0,8.340264837358173,36519.880208333336
726,Italy,1976,55.537956,1899.464673,956368.5,17220.088186176676,24.0,9.065758595541238,39848.6875
727,Italy,1977,55.77788,1864.746377,1009856.063,18104.95599689339,24.0,9.709071549998454,42077.33595833333
728,Italy,1978,55.988981,1854.740073,1072730.625,19159.674025858767,24.0,10.330112722947982,44697.109375
729,Italy,1979,56.177851,1848.228348,1166578.625,20765.810799704675,24.0,11.235522289318698,48607.442708333336
730,Italy,1980,56.349349,1849.261058,1234958.125,21916.102792953297,35.0,11.85127578290966,35284.517857142855
731,Italy,1981,56.505478,1852.643336,1208398.75,21385.515046877405,35.0,11.543244525981121,34525.67857142857
732,Italy,1982,56.644863,1862.873952,1200351.875,21190.83375662856,35.0,11.375344925445907,34295.767857142855
733,Italy,1983,56.765251,1867.663349,1193038.125,21017.050113986108,35.0,11.253125529951227,34086.80357142857
734,Italy,1984,56.863137,1856.670385,1210418.375,21286.52126596533,35.0,11.46488974991936,34583.38214285715
735,Italy,1985,56.936774,1850.526219,1223674.625,21491.815201893947,35.0,11.613893919053922,34962.13214285715
736,Italy,1986,56.983931,1863.014406,1302662.75,22860.177020781524,35.0,12.270531535965763,37218.93571428571
737,Italy,1987,57.007741,1877.640619,1365535.125,23953.503525073902,35.0,12.757235480893643,39015.28928571429
738,Italy,1988,57.018183,1885.323128,1434666.875,25161.567758130772,35.0,13.346024023384691,40990.482142857145
739,Italy,1989,57.028703,1873.100766,1500289.75,26307.625302297336,35.0,14.044959982840206,42865.421428571426
740,Italy,1990,57.048236,1856.401359,1560881.5,27360.73206540514,40.0,14.738586530740166,39022.0375
741,Italy,1991,57.088113,1847.468313,1615016.25,28289.88672300309,40.0,15.312785894045852,40375.40625
742,Italy,1992,57.145306,1850.497411,1641884.625,28731.74963836925,40.0,15.52650085732503,41047.115625
743,Italy,1993,57.197613,1850.64018,1625990.75,28427.598018819423,40.0,15.360953645143175,40649.76875
744,Italy,1994,57.213544,1850.326771,1685848.375,29465.896659014867,40.0,15.924698880668611,42146.209375
745,Italy,1995,57.174408,1856.212894,1765118.5,30872.527792504647,40.0,16.63199727374841,44127.9625
746,Italy,1996,57.065225,1866.151756,1792813.75,31416.922477743672,40.0,16.835138073167332,44820.34375
747,Italy,1997,56.90364,1859.863898,1881417.0,33063.21001609036,40.0,17.777220178124214,47035.425
748,Italy,1998,56.74276,1873.132928,1985354.875,34988.69062766774,40.0,18.679235255890895,49633.871875
749,Italy,1999,56.655632,1869.878018,2037002.625,35954.10646906207,40.0,19.228049168425525,50925.065625
750,Italy,2000,56.692178,1850.197971,2081385.625,36713.80600336082,41.5,19.84317709716093,50153.87048192771
751,Italy,2001,56.875147,1837.636217,2083284.375,36629.08115208916,41.5,19.93271617811675,50199.6234939759
752,Italy,2002,57.182519,1826.190095,2058837.875,36004.67259933057,41.5,19.715730962460714,49610.551204819276
753,Italy,2003,57.564588,1815.103813,2062502.0,35829.35397713608,41.5,19.739561847934965,49698.843373493975
754,Italy,2004,57.948424,1814.615542,2074924.125,35806.39440686083,41.5,19.73222072560692,49998.17168674699
755,Italy,2005,58.281212,1811.101718,2107878.75,36167.380149884324,41.5,19.969822672259387,50792.25903614458
756,Italy,2006,58.542619,1811.851615,2215327.25,37841.27338068015,41.5,20.8854152665698,53381.37951807229
757,Italy,2007,58.747861,1817.707441,2315284.75,39410.53700661544,41.5,21.68145220604587,55789.99397590361
758,Italy,2008,58.922109,1806.539391,2369615.25,40216.06304010605,41.5,22.261381755891115,57099.16265060241
759,Italy,2009,59.105625,1775.169635,2310528.75,39091.520477111946,41.5,22.021287265378415,55675.39156626506
760,Italy,2010,59.325229,1776.773246,2336120.25,39378.19186504952,41.5,22.16275596995877,56292.05421686747
761,Italy,2011,59.589076,1772.557375,2377386.0,39896.33938945454,41.5,22.50778448819155,57286.409638554214
762,Italy,2012,59.879471,1733.642273,2323769.5,38807.44871643906,41.5,22.384922957193638,55994.44578313253
763,Italy,2013,60.16683,1719.0903,2271616.5,37755.29639836435,41.5,21.962369515065234,54737.74698795181
764,Italy,2014,60.40962,1716.341179,2241735.25,37108.91162698921,41.5,21.620941151461594,54017.71686746988
765,Italy,2015,60.578494,1717.46898,2296760.75,37913.79742784626,41.5,22.075389930970548,55343.632530120485
766,Italy,2016,60.66306,1721.697513,2410574.75,39737.11101945731,41.5,23.08019307655079,58086.138554216865
767,Italy,2017,60.673701,1719.159291,2474220.75,40779.13015393605,41.5,23.720390755772062,59619.77710843374
768,Italy,2018,60.627291,1722.318456,2499061.5,41220.07529579377,41.5,23.932899953662098,60218.34939759036
769,Italy,2019,60.550075,1717.833818,2508404.5,41426.94290634652,41.5,24.11580356159138,60443.48192771084
770,Netherlands,1950,10.08994187,1997.125552,84312.67969,8356.111539223368,24.0,4.184069214304143,3513.0283204166667
771,Netherlands,1951,10.24037377,1982.449017,86890.27344,8485.068552336641,24.0,4.280094206496631,3620.42806
772,Netherlands,1952,10.35777608,1967.880338,95568.17969,9226.70841229462,24.0,4.688653183898329,3982.0074870833337
773,Netherlands,1953,10.46871328,1953.418721,103242.7656,9862.030111880187,24.0,5.048600182776782,4301.7819
774,Netherlands,1954,10.59062451,1939.06338,106643.0156,10069.568182622688,24.0,5.193006214486237,4443.458983333333
775,Netherlands,1955,10.72577041,1924.813535,117883.8438,10990.711090561186,24.0,5.710013406862908,4911.826825
776,Netherlands,1956,10.86395619,1910.668409,122721.4766,11296.205033757597,24.0,5.9121744937782115,5113.394858333333
777,Netherlands,1957,11.00066913,1896.627233,125313.6875,11391.460466550729,24.0,6.006167299692427,5221.403645833333
778,Netherlands,1958,11.1607868,1882.689243,127643.7031,11436.801489658417,24.0,6.074715480625082,5318.487629166667
779,Netherlands,1959,11.32117563,1868.853681,134761.8594,11903.521666327155,24.0,6.369424095286973,5615.077474999999
780,Netherlands,1960,11.45921394,1855.119795,143267.9375,12502.422788347034,24.0,6.739415331583497,5969.497395833333
781,Netherlands,1961,11.61157062,1853.447472,148207.2656,12763.756984324315,24.0,6.886495127132642,6175.302733333334
782,Netherlands,1962,11.7781572,1851.776658,156608.5469,13296.523746516134,24.0,7.180414381546942,6525.356120833333
783,Netherlands,1963,11.93806079,1850.107349,163692.0781,13711.781249859092,24.0,7.411343594343558,6820.503254166667
784,Netherlands,1964,12.09883876,1848.439545,176186.2031,14562.240773262443,24.0,7.878126613690492,7341.091795833334
785,Netherlands,1965,12.26333405,1846.773245,189706.9531,15469.443491185011,24.0,8.376471520294853,7904.456379166667
786,Netherlands,1966,12.42575422,1845.108447,196942.3438,15849.52835160778,24.0,8.590025359960741,8205.930991666666
787,Netherlands,1967,12.56744515,1843.44515,209513.7031,16671.145216814417,24.0,9.04347233592191,8729.737629166668
788,Netherlands,1968,12.69500514,1841.783352,227206.375,17897.304687503263,24.0,9.717377816488844,9466.932291666666
789,Netherlands,1970,13.001943,1838.464249,252807.0,19443.78620949192,24.0,10.576102429007264,10533.625
790,Netherlands,1971,13.147932,1804.925244,266224.3438,20248.38155536551,24.0,11.218404542058424,11092.680991666666
791,Netherlands,1972,13.291873,1803.175244,278409.4375,20945.839423834397,24.0,11.616086397332104,11600.393229166666
792,Netherlands,1973,13.431182,1776.72824,299651.3125,22310.122258785563,24.0,12.556856899390288,12485.471354166666
793,Netherlands,1974,13.562438,1723.163233,312284.8125,23025.7135553357,24.0,13.362467997444616,13011.8671875
794,Netherlands,1975,13.683291,1669.984226,317205.375,23181.95052637556,24.0,13.881538619021399,13216.890625
795,Netherlands,1976,13.79311,1654.085224,333571.25,24183.904137645535,24.0,14.620712274523974,13898.802083333334
796,Netherlands,1977,13.892917,1633.827221,341404.5938,24574.00370275011,24.0,15.040760361251264,14225.191408333332
797,Netherlands,1978,13.98406,1605.237217,351502.5313,25135.94273050888,24.0,15.658709170402245,14645.938804166666
798,Netherlands,1979,14.068593,1583.771214,355142.4688,25243.637995640358,24.0,15.938942299553853,14797.602866666666
799,Netherlands,1980,14.148415,1580.838214,365959.5,25865.7595214729,33.0,16.362053556400742,11089.681818181818
800,Netherlands,1981,14.223763,1580.313214,357008.6563,25099.45197343347,33.0,15.882580586606087,10818.444130303029
801,Netherlands,1982,14.295217,1565.787212,347801.9375,24329.951584505503,33.0,15.538478918491451,10539.452651515152
802,Netherlands,1983,14.365385,1550.84221,347555.9375,24193.986969371166,33.0,15.600547117795541,10531.998106060606
803,Netherlands,1984,14.437506,1542.710209,356140.625,24667.738666221157,33.0,15.989871929486373,10792.140151515152
804,Netherlands,1985,14.513949,1526.234206,357372.7813,24622.711661726244,33.0,16.132983761553987,10829.47822121212
805,Netherlands,1986,14.595755,1511.273204,368865.25,25272.09109771985,33.0,16.722384166430206,11177.734848484848
806,Netherlands,1987,14.682649,1489.978201,370177.5313,25211.903608129567,33.0,16.920988234061802,11217.500948484847
807,Netherlands,1988,14.774038,1486.766201,386145.2813,26136.74618272946,33.0,17.579593997462325,11701.372160606059
808,Netherlands,1989,14.868655,1482.0112,406885.9375,27365.349286805027,33.0,18.465008420182674,12329.876893939394
809,Netherlands,1990,14.965448,1476.1852,427072.25,28537.217863441176,35.0,19.33173280929871,12202.064285714287
810,Netherlands,1991,15.064519,1467.071198,441057.5313,29277.90335024968,35.0,19.956702435548515,12601.64375142857
811,Netherlands,1992,15.165862,1473.485199,450066.0625,29676.259911899502,35.0,20.140181884446267,12859.030357142858
812,Netherlands,1993,15.268006,1463.152198,456603.375,29905.89439118638,35.0,20.43935991899209,13045.810714285713
813,Netherlands,1994,15.36912,1470.796199,474722.3125,30888.06076730483,35.0,21.0009114711513,13563.494642857142
814,Netherlands,1995,15.467851,1481.5582,494972.8125,32000.102179675767,35.0,21.598950469631074,14142.080357142857
815,Netherlands,1996,15.563255,1496.450404,517872.7188,33275.34752852151,35.0,22.236184667114106,14796.363394285714
816,Netherlands,1997,15.655475,1481.967312,561954.5,35895.078239401875,35.0,24.22123480642728,16055.842857142858
817,Netherlands,1998,15.745647,1478.721839,608917.4375,38672.112838551504,35.0,26.152391760646406,17397.64107142857
818,Netherlands,1999,15.835523,1477.174053,650311.875,41066.64964586266,35.0,27.800819789963274,18580.339285714286
819,Netherlands,2000,15.926188,1464.061441,691869.625,43442.26157571416,37.5,29.67243065020668,18449.856666666667
820,Netherlands,2001,16.018114,1454.07685,701080.75,43767.99603249171,37.5,30.100194520318315,18695.486666666668
821,Netherlands,2002,16.110355,1436.376646,704459.125,43727.101296029796,37.5,30.44264289439707,18785.576666666668
822,Netherlands,2003,16.200951,1427.827804,682830.0,42147.52578413452,37.5,29.518633595773935,18208.8
823,Netherlands,2004,16.287182,1447.895232,697896.4375,42849.42831117132,37.5,29.59428787674281,18610.571666666667
824,Netherlands,2005,16.367158,1433.611871,730992.5625,44662.155916134005,37.5,31.15358962881663,19493.135
825,Netherlands,2006,16.440097,1430.447131,774794.5625,47128.34495441237,37.5,32.94658287822619,20661.18833333333
826,Netherlands,2007,16.506655,1429.172025,825786.5,50027.48891280517,37.5,35.00452572377014,22020.97333333333
827,Netherlands,2008,16.568104,1428.566237,858415.6875,51811.34108646348,37.5,36.268070562319664,22891.085
828,Netherlands,2009,16.626373,1420.047064,816601.875,49114.853552244975,37.5,34.58677870429016,21776.05
829,Netherlands,2010,16.682917,1419.633443,826027.75,49513.388455987646,37.5,34.87758667572306,22027.406666666666
830,Netherlands,2011,16.738193,1420.180237,845937.75,50539.371245151735,37.5,35.586589595072454,22558.34
831,Netherlands,2012,16.79184,1410.509788,851872.4375,50731.3336418165,37.5,35.966665437855504,22716.59833333333
832,Netherlands,2013,16.843502,1414.698958,849917.8125,50459.68543239998,37.5,35.668143492334416,22664.475
833,Netherlands,2014,16.892523,1425.595301,827171.5,48966.723324869825,37.5,34.34826369764376,22057.906666666666
834,Netherlands,2015,16.938499,1425.813579,872643.75,51518.36358109417,37.5,36.132608315616395,23270.5
835,Netherlands,2016,16.981295,1437.309404,876472.5625,51614.00013956533,37.5,35.91015267549542,23372.601666666666
836,Netherlands,2017,17.021347,1436.765644,918735.9375,53975.51307190906,37.5,37.56737453829948,24499.625
837,Netherlands,2018,17.05956,1436.403363,939896.1875,55094.98413206436,37.5,38.35620658600781,25063.898333333334
838,Netherlands,2019,17.09713,1439.731516,958314.625,56051.198359022834,37.5,38.931702012573595,25555.056666666667
839,Sweden,1950,7.024568911,2005.262608,76435.82813,10881.21265495832,29.0,5.426328008884072,2635.71821137931
840,Sweden,1951,7.083482523,1995.464908,81238.625,11468.74079751294,29.0,5.7474028992109645,2801.331896551724
841,Sweden,1952,7.135403292,1995.464908,80891.13281,11336.588767265994,29.0,5.681176713164226,2789.349407241379
842,Sweden,1953,7.182261975,1975.869508,83514.16406,11627.835959019023,29.0,5.8849209990536595,2879.798760689655
843,Sweden,1954,7.224354178,1986.755841,88347.78125,12229.159738463753,29.0,6.155341026861365,3046.4752155172414
844,Sweden,1955,7.273326044,1975.869508,91508.375,12581.36572544939,29.0,6.367508418197317,3155.4612068965516
845,Sweden,1956,7.325568208,1950.830941,94693.21094,12926.398096544759,29.0,6.6260985638861465,3265.2831358620692
846,Sweden,1957,7.374892509,1950.830941,96759.70313,13120.150973308238,29.0,6.725416691711288,3336.541487241379
847,Sweden,1958,7.420302766,1919.260574,99448.98438,13402.281216297206,29.0,6.983044094093503,3429.2753234482757
848,Sweden,1959,7.457463733,1893.133374,105016.5938,14082.079049917655,29.0,7.438503405686436,3621.261855172414
849,Sweden,1960,7.491660992,1888.778841,109430.2969,14606.947246659396,29.0,7.733540279880441,3773.4585137931035
850,Sweden,1961,7.531323872,1890.956107,115588.1484,15347.65339593671,29.0,8.11634566192324,3985.7982206896554
851,Sweden,1962,7.572976246,1878.981141,119799.6172,15819.357318501749,29.0,8.419114472901327,4131.02128275862
852,Sweden,1963,7.615780962,1872.449341,125721.2656,16507.993891539656,29.0,8.816256616439833,4335.216055172414
853,Sweden,1964,7.672892758,1841.967607,134148.875,17483.481032643413,29.0,9.491741855937759,4625.823275862069
854,Sweden,1965,7.745500746,1831.081274,139526.8125,18013.91763754663,29.0,9.83785804231136,4811.269396551724
855,Sweden,1966,7.819556204,1816.92904,142293.7031,18197.158430450487,29.0,10.01533798504893,4906.67941724138
856,Sweden,1967,7.879780706,1786.447307,147190.25,18679.485570952893,29.0,10.456219726022344,5075.525862068966
857,Sweden,1968,7.924133656,1742.901973,152546.2344,19250.840662498787,29.0,11.045280205497127,5260.2149793103445
858,Sweden,1969,7.980018612,1720.040673,160449.8438,20106.449821899238,29.0,11.689519984914472,5532.753234482759
859,Sweden,1970,8.054916,1703.711173,171985.0313,21351.561121183633,29.0,12.532383105515757,5930.518320689655
860,Sweden,1971,8.095793,1672.18317,172807.9219,21345.397776351245,29.0,12.764987807137926,5958.89385862069
861,Sweden,1972,8.127034,1633.287166,176381.9844,21703.11880078267,29.0,13.287999350374292,6082.137393103448
862,Sweden,1973,8.151598,1617.405165,182953.7344,22443.910310591862,29.0,13.876492295356226,6308.749462068965
863,Sweden,1974,8.173968,1599.072163,185151.1094,22651.31321776645,29.0,14.165285183421986,6384.521013793103
864,Sweden,1975,8.19734,1575.38616,193806.25,23642.577958215712,29.0,15.007481059891825,6682.974137931034
865,Sweden,1976,8.223249,1588.146162,195432.9063,23765.899135487693,29.0,14.964554084592935,6739.065734482759
866,Sweden,1977,8.250695,1557.852158,188631.25,22862.467949669695,29.0,14.675633905479815,6504.525862068966
867,Sweden,1978,8.277414,1520.778155,188748.2656,22802.80599713872,29.0,14.994169874263298,6508.560882758621
868,Sweden,1979,8.300003,1511.573154,195860.7031,23597.666543012092,29.0,15.611329481849275,6753.817348275863
869,Sweden,1980,8.316338,1514.605154,196620.2969,23642.65340105224,30.0,15.60978010580059,6554.0098966666665
870,Sweden,1981,8.325493,1506.222153,196435.875,23594.50365281672,30.0,15.664690368431144,6547.8625
871,Sweden,1982,8.329425,1520.332155,197097.3281,23662.777214513608,30.0,15.56421544903364,6569.910936666667
872,Sweden,1983,8.332443,1529.616156,200388.1094,24049.1425383888,30.0,15.722338211488399,6679.6036466666665
873,Sweden,1984,8.34044,1531.790156,211016.1563,25300.36260676895,30.0,16.516859380292917,7033.871876666667
874,Sweden,1985,8.357652,1535.822156,216291.2344,25879.425752591756,30.0,16.850535494287893,7209.7078133333325
875,Sweden,1986,8.384989,1533.843156,226937.0469,27064.68033529919,30.0,17.645011635921914,7564.56823
876,Sweden,1987,8.421056,1543.946157,235548.375,27971.358342706662,30.0,18.116796506075737,7851.6125
877,Sweden,1988,8.464787,1563.488159,244405.3438,28873.18296372963,30.0,18.467158064181813,8146.844793333334
878,Sweden,1989,8.514206,1562.341159,254329.5313,29871.19777228787,30.0,19.11951023002388,8477.651043333333
879,Sweden,1990,8.567384,1558.671159,257742.7188,30084.17958153854,37.0,19.301171647289422,6966.019427027027
880,Sweden,1991,8.625137,1545.425157,256678.8281,29759.391427637613,37.0,19.256442987771045,6937.265624324325
881,Sweden,1992,8.686738,1563.008159,255364.7969,29397.087479788155,37.0,18.808019209954843,6901.751267567567
882,Sweden,1993,8.746776,1594.681162,246079.8281,28133.775016074494,37.0,17.642257077138844,6650.806164864865
883,Sweden,1994,8.798234,1633.44326,261614.9063,29734.933885595674,37.0,18.2038364072687,7070.673143243243
884,Sweden,1995,8.83642,1638.931002,279311.3438,31609.106832857648,37.0,19.286417057389734,7548.955237837838
885,Sweden,1996,8.859191,1651.480749,285312.5938,32205.264995415495,37.0,19.50084190500939,7711.151183783783
886,Sweden,1997,8.868853,1656.306574,299834.625,33807.5989082241,37.0,20.41143797828342,8103.638513513513
887,Sweden,1998,8.870848,1655.183735,317459.2188,35786.794994120064,37.0,21.62104075661429,8579.978886486486
888,Sweden,1999,8.8731,1664.776788,337240.75,38007.094476563994,37.0,22.830144407662175,9114.614864864865
889,Sweden,2000,8.88164,1643.43843,354081.6563,39866.69762566372,38.0,24.25810234075135,9317.93832368421
890,Sweden,2001,8.897793,1620.152109,347726.1563,39080.04561355832,38.0,24.121220098080506,9150.68832368421
891,Sweden,2002,8.92071,1597.025015,345109.0938,38686.2810022969,38.0,24.223966837674674,9081.818257894736
892,Sweden,2003,8.951436,1583.299757,348949.375,38982.50236051512,38.0,24.62104992321749,9182.878289473685
893,Sweden,2004,8.990654,1606.849094,361562.7188,40215.39687769099,38.0,25.027488286147044,9514.808389473683
894,Sweden,2005,9.038623,1605.513842,364991.1563,40381.27890719637,38.0,25.151623019888213,9605.030428947368
895,Sweden,2006,9.096165,1603.951416,394691.25,43390.95102166683,38.0,27.052534502495696,10386.611842105263
896,Sweden,2007,9.162939,1616.890264,429074.9063,46827.214095826675,38.0,28.961281503409857,11291.444902631578
897,Sweden,2008,9.236428,1627.131851,436107.0938,47215.990185816416,38.0,29.01792510348715,11476.502468421051
898,Sweden,2009,9.313087,1613.096306,416952.5625,44770.60747956076,38.0,27.754454159391496,10972.435855263158
899,Sweden,2010,9.390168,1640.514111,438709.8125,46720.12391045613,38.0,28.47895278509807,11544.995065789473
900,Sweden,2011,9.46671,1640.991422,465394.4375,49161.15920948249,38.0,29.9582060883451,12247.222039473685
901,Sweden,2012,9.542812,1627.294535,469123.0313,49159.83164082034,38.0,30.209547554844054,12345.342928947368
902,Sweden,2013,9.618016,1617.955908,474862.0313,49372.13987791244,38.0,30.515133097132857,12496.369244736841
903,Sweden,2014,9.692131,1619.430489,481349.5625,49663.95548099794,38.0,30.667543817620402,12667.09375
904,Sweden,2015,9.76495,1620.925637,511993.375,52431.74568226156,38.0,32.34679277409785,13473.509868421053
905,Sweden,2016,9.836007,1634.169305,524448.9375,53319.29282888879,38.0,32.62776547432997,13801.287828947368
906,Sweden,2017,9.904896,1621.472711,544587.6875,54981.66639003579,38.0,33.908474695283225,14331.254934210527
907,Sweden,2018,9.971638,1620.734841,552327.0625,55389.802808726105,38.0,34.1757339988757,14534.922697368422
908,Sweden,2019,10.036379,1605.276602,560960.5,55892.71788161846,38.0,34.81812281570803,14762.118421052632
